LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
1845,Jul,7,18:10:10,calvisitor-10-105-160-85,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,"['I', 'O', '8', '0', '2', '1', '1', 'A', 'W', 'D', 'L', 'P', 'e', 'e', 'r', 'M', 'a', 'n', 'a', 'g', 'e', 'r']"
1846,Jul,7,18:10:14,calvisitor-10-105-160-85,kernel,0,,en0::IO80211Interface::postMessage bssid changed,E56,<*>::<*>::postMessage bssid changed,"['en0', 'IO80211Interface']"
1847,Jul,7,18:11:11,calvisitor-10-105-160-85,kernel,0,,Previous sleep cause: 5,E293,Previous sleep cause: <*>,['5']
1848,Jul,7,18:11:20,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 68031 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['EscrowSecurityAlert.daily', '68031']"
1849,Jul,7,18:11:21,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2889 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['Safari.SafeBrowsing.Update', '2889']"
1850,Jul,7,18:11:40,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(<*>)","['IO80211AWDLPeerManager', 'true']"
1851,Jul,7,18:23:30,calvisitor-10-105-160-85,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['0']
1852,Jul,7,18:23:32,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(<*>)","['IO80211AWDLPeerManager', 'true']"
1853,Jul,7,18:23:40,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 67203 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['CacheDelete.daily', '67203']"
1854,Jul,7,18:24:25,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 442301 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['icloud.fmfd.heartbeat', '442301']"
1855,Jul,7,18:37:36,calvisitor-10-105-160-85,AddressBookSourceSync,38490,,-[SOAPParser:0x7fca6040cb50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),E47,-[SOAPParser:<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),"['0', 'x', '7', 'f', 'c', 'a', '6', '0', '4', '0', 'c', 'b', '5', '0']"
1856,Jul,7,18:38:03,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 441483 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['icloud.fmfd.heartbeat', '441483']"
1857,Jul,7,18:50:45,calvisitor-10-105-160-85,kernel,0,,"ARPT: 775899.188954: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2863091569, Ack 159598625, Win size 278",E150,"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>","['775899.188954', '2863091569', '159598625', '278']"
1858,Jul,7,18:50:46,calvisitor-10-105-160-85,sharingd,30299,,18:50:46.109 : BTLE scanner Powered On,E64,<*>:<*>:<*> : BTLE scanner Powered On,"['18', '50', '46.109']"
1859,Jul,7,18:50:46,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4223 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['SoftwareUpdate.Activity', '4223']"
1860,Jul,7,18:51:05,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 65558 seconds. Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['CacheDelete.daily', '65558']"
1861,Jul,7,19:04:23,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,"['0', 'x', 'E', '0', '0', '0', '0', '3', '4', '0']"
1862,Jul,7,19:04:45,calvisitor-10-105-160-85,com.apple.AddressBook.InternetAccountsBridge,38507,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
1863,Jul,7,19:07:53,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'h', 'a', 'n', 'd', 'l', 'e', 'W', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', '_', 'g', 'a', 't', 'e', 'd']"
1864,Jul,7,19:21:28,calvisitor-10-105-160-85,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-08 02:21:28 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),E48,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*>,"['null', '0', 'null', 'null', 'null', '2017-07-08 02:21:28 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)']"
1865,Jul,7,19:43:07,calvisitor-10-105-160-85,kernel,0,,full wake promotion (reason 1) 374 ms,E220,full wake promotion (reason <*>) <*> ms,"['1', '374']"
1866,Jul,7,19:43:09,calvisitor-10-105-160-85,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],E28,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],['8']
1867,Jul,7,20:08:13,calvisitor-10-105-160-85,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",E304,"securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","['326', '-50']"
1868,Jul,7,20:32:00,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951217bb0>.,E40,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.,"['0', 'x', '7', 'f', '9', '9', '5', '1', '2', '1', '7', 'b', 'b', '0', '>']"
1869,Jul,7,20:32:00,calvisitor-10-105-160-85,quicklookd,38603,,Error returned from iconservicesagent: (null),E214,Error returned from iconservicesagent: (<*>),"['n', 'u', 'l', 'l']"
1870,Jul,7,20:32:02,calvisitor-10-105-160-85,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",E304,"securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","['326', '-50']"
1871,Jul,7,20:32:12,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,E40,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.,"['0', 'x', '7', 'f', '9', '9', '5', '0', '7', '1', '2', '0', '8', '0', '>']"
1872,Jul,7,20:32:28,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951214ca0>.,E40,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.,"['0', 'x', '7', 'f', '9', '9', '5', '1', '2', '1', '4', 'c', 'a', '0', '>']"
1873,Jul,7,20:34:14,calvisitor-10-105-160-85,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 328, items, fQueryRetries, 0, fLastRetryTimestamp, 521177334.4",E271,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>","['0', '0', '0', '0', '328', '0', '521177334.4']"
1874,Jul,7,20:39:28,calvisitor-10-105-160-85,com.apple.WebKit.Networking,9854,,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",E275,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, <*>)","['-', '9', '8', '0', '6']"
1875,Jul,7,20:43:37,calvisitor-10-105-160-85,QuickLookSatellite,38624,,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail",E45,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-<*>.log>, it will probably fail","['2', '5', '0', '3', '7']"
1876,Jul,7,20:44:13,calvisitor-10-105-160-85,GPUToolsAgent,38749,,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>",E302,"schedule invalidation <DYTransport <*>, error: lost transport connection (<*>)>","['0x7f89e8c00520', '31']"
1877,Jul,7,20:50:32,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,"['4', '4', '5']"
1878,Jul,7,20:51:27,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1879,Jul,7,20:52:49,calvisitor-10-105-160-85,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>,"['0', '0']"
1880,Jul,7,20:57:37,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,E257,KeychainGetICDPStatus: status: off,"['K', 'e', 'y', 'c', 'h', 'a', 'i', 'n', 'G', 'e', 't', 'I', 'C', 'D', 'P', 'S', 't', 'a', 't', 'u', 's', ':', ' ', 's', 't', 'a', 't', 'u', 's', ':', ' ', 'o', 'f', 'f']"
1881,Jul,7,21:01:22,calvisitor-10-105-160-85,quicklookd,38603,,Error returned from iconservicesagent: (null),E214,Error returned from iconservicesagent: (<*>),"['n', 'u', 'l', 'l']"
1882,Jul,7,21:08:26,calvisitor-10-105-160-85,WeChat,24144,,jemmytest,E253,jemmytest,"['j', 'e', 'm', 'm', 'y', 't', 'e', 's', 't']"
1883,Jul,7,21:12:46,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1884,Jul,7,21:18:04,calvisitor-10-105-160-85,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.38838,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>","['/System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper', '147', '/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc']"
1885,Jul,7,21:22:43,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at line 1921,E20,[<*>:<*>:<*>] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=<*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,"['21', '22', '43.147', '-12956', '1', '1921']"
1886,Jul,7,21:23:10,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,E101,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>,['1']
1887,Jul,7,21:23:11,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.,E100,<<<< MediaValidator >>>> <*>: Unrecognized codec <*>.(<*>). Failed codec specific check.,"['mv_ValidateRFC4281CodecId', '1', 'null']"
1888,Jul,7,21:24:19,calvisitor-10-105-160-85,WindowServer,184,,CoreAnimation: timed out fence 5fe83,E192,CoreAnimation: timed out fence <*>,"['5', 'f', 'e', '8', '3']"
1889,Jul,7,21:26:38,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1890,Jul,7,21:29:30,calvisitor-10-105-160-85,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2515 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,E319,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,"['2515', '434', '22']"
1891,Jul,7,21:30:12,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,E256,KeychainGetICDPStatus: keychain: <*>,"['-', '2', '5', '3', '0', '0']"
1892,Jul,7,21:31:11,calvisitor-10-105-160-85,garcon,38866,,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,E218,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,"['F', 'a', 'i', 'l', 'e', 'd', ' ', 't', 'o', ' ', 'c', 'o', 'n', 'n', 'e', 'c', 't', ' ', '(', 'v', 'i', 'e', 'w', ')', ' ', 'o', 'u', 't', 'l', 'e', 't', ' ', 'f', 'r', 'o', 'm', ' ', '(', 'N', 'S', 'A', 'p', 'p', 'l', 'i', 'c', 'a', 't', 'i', 'o', 'n', ')', ' ', 't', 'o', ' ', '(', 'N', 'S', 'C', 'o', 'l', 'o', 'r', 'P', 'i', 'c', 'k', 'e', 'r', 'G', 'r', 'i', 'd', 'V', 'i', 'e', 'w', ')', ':', ' ', 'm', 'i', 's', 's', 'i', 'n', 'g', ' ', 's', 'e', 't', 't', 'e', 'r', ' ', 'o', 'r', ' ', 'i', 'n', 's', 't', 'a', 'n', 'c', 'e', ' ', 'v', 'a', 'r', 'i', 'a', 'b', 'l', 'e']"
1893,Jul,7,21:37:56,calvisitor-10-105-160-85,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive',"['L', 'o', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'i', 'c', 'o', 'n', ' ', 's', 'h', 'o', 'u', 'l', 'd', ' ', 'n', 'o', 'w', ' ', 'b', 'e', ' ', 'i', 'n', ' ', 's', 't', 'a', 't', 'e', ' ', ""'"", 'I', 'n', 'a', 'c', 't', 'i', 'v', 'e', ""'""]"
1894,Jul,7,21:47:20,calvisitor-10-105-160-85,QQ,10018,,2017/07/07 21:47:20.392 | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = 515629905.,E53,<*>/<*>/<*> <*>:<*>:<*> | I | VoipWrapper | DAVEngineImpl.cpp:<*>:Close | close video chat. llFriendUIN = <*>.,"['2017', '07', '07 21', '47', '20.392', '1400', '515629905']"
1895,Jul,7,21:47:38,calvisitor-10-105-160-85,kernel,0,,ARPT: 783667.697957: AirPort_Brcm43xx::powerChange: System Sleep,E126,ARPT: <*>: <*>::powerChange: System Sleep,"['783667.697957', 'AirPort_Brcm43xx']"
1896,Jul,7,21:57:08,calvisitor-10-105-160-85,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,E157,Bluetooth -- LE is supported - Disable LE meta event,"['B', 'l', 'u', 'e', 't', 'o', 'o', 't', 'h', ' ', '-', '-', ' ', 'L', 'E', ' ', 'i', 's', ' ', 's', 'u', 'p', 'p', 'o', 'r', 't', 'e', 'd', ' ', '-', ' ', 'D', 'i', 's', 'a', 'b', 'l', 'e', ' ', 'L', 'E', ' ', 'm', 'e', 't', 'a', ' ', 'e', 'v', 'e', 'n', 't']"
1897,Jul,7,21:58:03,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,"['4', '4', '5']"
1898,Jul,7,21:58:14,calvisitor-10-105-160-85,kernel,0,,"IOPMrootDomain: idle cancel, state 1",E250,"IOPMrootDomain: idle cancel, state <*>",['1']
1899,Jul,7,21:58:33,calvisitor-10-105-160-85,NeteaseMusic,17988,,21:58:33.765 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,E73,<*>:<*>:<*> ERROR: <*>: timed out after <*> (<*> <*>); mMajorChangePending=<*>,"['21', '58', '33.765', '177', '15.000s', '0 0', '0']"
1900,Jul,7,21:59:08,calvisitor-10-105-160-85,kernel,0,,ARPT: 783790.553857: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,E142,ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,"['783790.553857', '2607:f140:6000:8:c6b3:1ff:fecd:467f']"
1901,Jul,7,22:10:52,calvisitor-10-105-160-85,kernel,0,,ARPT: 783795.288172: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>: <*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,"['783795.288172', 'AirPort_Brcm43xx']"
1902,Jul,7,22:11:54,calvisitor-10-105-160-85,QQ,10018,,button report: 0x8002be0,E161,button report: <*>,"['0', 'x', '8', '0', '0', '2', 'b', 'e', '0']"
1903,Jul,7,22:24:31,calvisitor-10-105-160-85,sharingd,30299,,22:24:31.135 : BTLE scanner Powered On,E64,<*>:<*>:<*> : BTLE scanner Powered On,"['22', '24', '31.135']"
1904,Jul,7,22:32:31,calvisitor-10-105-160-85,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-08 05:32:31 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),E48,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*>,"['null', '0', 'null', 'null', 'null', '2017-07-08 05:32:31 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)']"
1905,Jul,7,22:46:29,calvisitor-10-105-160-85,QQ,10018,,button report: 0x8002be0,E161,button report: <*>,"['0', 'x', '8', '0', '0', '2', 'b', 'e', '0']"
1906,Jul,7,22:47:06,calvisitor-10-105-160-85,kernel,0,,"ARPT: 783991.995027: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",E144,"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>","['783991.995027', '900', '30', '10']"
1907,Jul,7,23:00:44,calvisitor-10-105-160-85,kernel,0,,"ARPT: 784053.579480: wl0: setup_keepalive: Local port: 59927, Remote port: 443",E146,"ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>","['784053.579480', '59927', '443']"
1908,Jul,7,23:00:46,calvisitor-10-105-160-85,kernel,0,,"ARPT: 784055.560270: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': 5600,",E134,"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,","['784055.560270', '5600']"
1909,Jul,7,23:14:23,calvisitor-10-105-160-85,kernel,0,,ARPT: 784117.089800: AirPort_Brcm43xx::powerChange: System Sleep,E126,ARPT: <*>: <*>::powerChange: System Sleep,"['784117.089800', 'AirPort_Brcm43xx']"
1910,Jul,7,23:27:02,calvisitor-10-105-160-85,kernel,0,,ARPT: 784117.625615: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,E139,ARPT: <*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,"['7', '8', '4', '1', '1', '7', '.', '6', '2', '5', '6', '1', '5']"
1911,Jul,7,23:38:27,calvisitor-10-105-160-85,kernel,0,,ARPT: 784178.158614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],E125,ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],"['784178.158614', 'AirPort_Brcm43xx']"
1912,Jul,7,23:38:32,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,E56,<*>::<*>::postMessage bssid changed,"['en0', 'IO80211Interface']"
