LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
1597,07.26 18:57:15,chrome.exe *64,"d.agkn.com:443 close, 324 bytes sent, 2764 bytes (2.69 KB) received, lifetime 00:12",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['d.agkn.com:443', '324 bytes sent', '2764 bytes (2.69 KB) received', '00:12']"
1598,07.26 18:57:23,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['client-cf.dropbox.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1599,07.26 18:58:17,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['play.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1600,07.26 18:58:45,Dropbox.exe,"log.getdropbox.com:80 close, 739 bytes sent, 404 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['log.getdropbox.com:80', '739 bytes sent', '404 bytes received', '<1 sec']"
1601,07.26 18:59:41,WeChat.exe,203.205.151.204:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['203.205.151.204', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1602,07.26 18:59:43,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['short.weixin.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1603,07.26 18:59:43,chrome.exe *64,"hangouts.google.com:443 close, 13281 bytes (12.9 KB) sent, 19539 bytes (19.0 KB) received, lifetime 04:17",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['hangouts.google.com:443', '13281 bytes (12.9 KB) sent', '19539 bytes (19.0 KB) received', '04:17']"
1604,07.26 19:00:18,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['qbwup.imtt.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1605,07.26 19:00:32,WeChat.exe,203.205.150.89:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['203.205.150.89', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1606,07.26 19:00:47,tencentdl.exe,xf-com-update-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['xf-com-update-doctor.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1607,07.26 19:00:47,tencentdl.exe,pdlxf-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['pdlxf-doctor.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1608,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['puui.qpic.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1609,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['fs-conn-doctor.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1610,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['puui.qpic.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1611,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['fs-conn-doctor.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1612,07.26 19:00:52,tencentdl.exe,"fs-conn-doctor.qq.com:443 close, 184 bytes sent, 134 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['fs-conn-doctor.qq.com:443', '184 bytes sent', '134 bytes received', '<1 sec']"
1613,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 7852 bytes (7.66 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['puui.qpic.cn:80', '379 bytes sent', '7852 bytes (7.66 KB) received', '<1 sec']"
1614,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['fs-conn-doctor.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1615,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['puui.qpic.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1616,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['fs-conn-doctor.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1617,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['fs-conn-doctor.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1618,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['puui.qpic.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1619,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 384 bytes sent, 8537 bytes (8.33 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['puui.qpic.cn:80', '384 bytes sent', '8537 bytes (8.33 KB) received', '<1 sec']"
1620,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 9409 bytes (9.18 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['puui.qpic.cn:80', '379 bytes sent', '9409 bytes (9.18 KB) received', '<1 sec']"
1621,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['puui.qpic.cn', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1622,07.26 19:00:53,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 6983 bytes (6.81 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['puui.qpic.cn:80', '379 bytes sent', '6983 bytes (6.81 KB) received', '00:01']"
1623,07.26 19:00:53,tencentdl.exe,"puui.qpic.cn:80 close, 384 bytes sent, 8601 bytes (8.39 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['puui.qpic.cn:80', '384 bytes sent', '8601 bytes (8.39 KB) received', '00:01']"
1624,07.26 19:00:53,tencentdl.exe,"fs-conn-doctor.qq.com:443 close, 184 bytes sent, 134 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['fs-conn-doctor.qq.com:443', '184 bytes sent', '134 bytes received', '00:01']"
1625,07.26 19:01:00,QQPlayer.exe,btrace.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['btrace.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1626,07.26 19:01:00,QQPlayer.exe,btrace.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['btrace.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1627,07.26 19:01:02,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 6044 bytes (5.90 KB) sent, 22964 bytes (22.4 KB) received, lifetime 05:24",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['pubads.g.doubleclick.net:443', '6044 bytes (5.90 KB) sent', '22964 bytes (22.4 KB) received', '05:24']"
1628,07.26 19:01:05,chrome.exe *64,"fonts.gstatic.com:443 close, 909 bytes sent, 12593 bytes (12.2 KB) received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['fonts.gstatic.com:443', '909 bytes sent', '12593 bytes (12.2 KB) received', '04:00']"
1629,07.26 19:01:46,tencentdl.exe,"local-p2p.qq.com:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","['local-p2p.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070', '503']"
1630,07.26 19:01:46,tencentdl.exe,"local-p2p.qq.com:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","['local-p2p.qq.com', '443', 'proxy.cse.cuhk.edu.hk', '5070', '503']"
1631,07.26 19:02:12,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['get.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1632,07.26 19:03:02,chrome.exe *64,cm.g.doubleclick.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['cm.g.doubleclick.net', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1633,07.26 19:04:11,chrome.exe *64,"suggestion.baidu.com:80 close, 1383 bytes (1.35 KB) sent, 392 bytes received, lifetime 00:31",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['suggestion.baidu.com:80', '1383 bytes (1.35 KB) sent', '392 bytes received', '00:31']"
1634,07.26 19:04:52,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['security.ie.sogou.com:80', '735 bytes sent', '184 bytes received', '00:01']"
1635,07.26 19:08:04,chrome.exe *64,eclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['eclick.baidu.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1636,07.26 19:08:09,chrome.exe *64,"eclick.baidu.com:80 close, 1065 bytes (1.04 KB) sent, 311 bytes received, lifetime 00:05",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['eclick.baidu.com:80', '1065 bytes (1.04 KB) sent', '311 bytes received', '00:05']"
1637,07.26 19:10:16,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['safebrowsing.googleapis.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1638,07.26 19:14:16,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1571 bytes (1.53 KB) sent, 7822 bytes (7.63 KB) received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['safebrowsing.googleapis.com:443', '1571 bytes (1.53 KB) sent', '7822 bytes (7.63 KB) received', '04:00']"
1639,07.26 19:20:40,SGTool.exe,input.shouji.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['input.shouji.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1640,07.26 19:21:04,WeChat.exe,203.205.150.89:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['203.205.150.89', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1641,07.26 19:22:13,WeChat.exe,"short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['short.weixin.qq.com:80', '425 bytes sent', '161 bytes received', '<1 sec']"
1642,07.26 19:22:20,chrome.exe *64,www.googleadservices.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.googleadservices.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1643,07.26 19:22:23,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['fonts.gstatic.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1644,07.26 19:22:32,chrome.exe *64,"r1---sn-i3beln7k.googlevideo.com:443 close, 733 bytes sent, 151 bytes received, lifetime 00:12",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['r1---sn-i3beln7k.googlevideo.com:443', '733 bytes sent', '151 bytes received', '00:12']"
1645,07.26 19:22:32,chrome.exe *64,"f-log-extension.grammarly.io:443 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['f-log-extension.grammarly.io:443', '0 bytes sent', '0 bytes received', '00:11']"
1646,07.26 19:22:54,chrome.exe *64,"r16---sn-i3b7knez.googlevideo.com:443 close, 6014 bytes (5.87 KB) sent, 904350 bytes (883 KB) received, lifetime 00:30",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['r16---sn-i3b7knez.googlevideo.com:443', '6014 bytes (5.87 KB) sent', '904350 bytes (883 KB) received', '00:30']"
1647,07.26 19:22:54,chrome.exe *64,"fonts.gstatic.com:443 close, 463 bytes sent, 4787 bytes (4.67 KB) received, lifetime 00:31",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['fonts.gstatic.com:443', '463 bytes sent', '4787 bytes (4.67 KB) received', '00:31']"
1648,07.26 19:30:56,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:37",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['qbwup.imtt.qq.com:80', '494 bytes sent', '208 bytes received', '00:37']"
1649,07.26 19:31:35,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['clients6.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1650,07.26 19:40:21,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['block.dropbox.com:443', '0 bytes sent', '0 bytes received', '<1 sec']"
1651,07.26 19:44:17,chrome.exe *64,"www.evernote.com:443 close, 2487 bytes (2.42 KB) sent, 2361 bytes (2.30 KB) received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.evernote.com:443', '2487 bytes (2.42 KB) sent', '2361 bytes (2.30 KB) received', '04:00']"
1652,07.26 19:46:22,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16743 bytes (16.3 KB) received, lifetime 01:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['client-cf.dropbox.com:443', '1573 bytes (1.53 KB) sent', '16743 bytes (16.3 KB) received', '01:01']"
1653,07.26 19:52:45,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17057 bytes (16.6 KB) received, lifetime 01:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['client-cf.dropbox.com:443', '5129 bytes (5.00 KB) sent', '17057 bytes (16.6 KB) received', '01:01']"
1654,07.26 19:53:44,chrome.exe *64,"s.youtube.com:443 close, 733 bytes sent, 292 bytes received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['s.youtube.com:443', '733 bytes sent', '292 bytes received', '04:00']"
1655,07.26 19:55:32,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['block.dropbox.com:443', '0 bytes sent', '0 bytes received', '<1 sec']"
1656,07.26 19:55:54,SGTool.exe,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['tc.dl.pinyin.sogoucdn.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1657,07.26 19:56:54,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 1537 bytes (1.50 KB) sent, 7856 bytes (7.67 KB) received, lifetime 01:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['tc.dl.pinyin.sogoucdn.com:80', '1537 bytes (1.50 KB) sent', '7856 bytes (7.67 KB) received', '01:00']"
1658,07.26 19:56:54,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 799 bytes sent, 346 bytes received, lifetime 01:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['tc.dl.pinyin.sogoucdn.com:80', '799 bytes sent', '346 bytes received', '01:00']"
1659,07.26 20:05:18,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['short.weixin.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1660,07.26 20:06:15,SGTool.exe,"p3p.sogou.com:80 close, 441 bytes sent, 139 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['p3p.sogou.com:80', '441 bytes sent', '139 bytes received', '<1 sec']"
1661,07.26 20:10:33,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['client-lb.dropbox.com:443', '0 bytes sent', '0 bytes received', '<1 sec']"
1662,07.26 20:12:05,chrome.exe *64,"mtalk.google.com:443 close, 696 bytes sent, 5004 bytes (4.88 KB) received, lifetime 14:59",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['mtalk.google.com:443', '696 bytes sent', '5004 bytes (4.88 KB) received', '14:59']"
1663,07.26 20:12:29,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['mtalk.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1664,07.26 20:15:24,BSvcProcessor.exe,"g.msn.com:80 close, 170 bytes sent, 370 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['g.msn.com:80', '170 bytes sent', '370 bytes received', '00:01']"
1665,07.26 20:19:32,chrome.exe *64,"play.google.com:443 close, 4837 bytes (4.72 KB) sent, 7412 bytes (7.23 KB) received, lifetime 14:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['play.google.com:443', '4837 bytes (4.72 KB) sent', '7412 bytes (7.23 KB) received', '14:02']"
1666,07.26 20:25:16,WeChat.exe,203.205.151.164:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['203.205.151.164', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1667,07.26 20:25:21,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['qbwup.imtt.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1668,07.26 20:25:37,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['short.weixin.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070']"
1669,07.26 21:16:24,WeChat.exe,203.205.148.84:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['203.205.148.84', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1670,07.26 21:18:02,chrome.exe *64,"clients5.google.com:443 close, 465 bytes sent, 4790 bytes (4.67 KB) received, lifetime 01:08",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['clients5.google.com:443', '465 bytes sent', '4790 bytes (4.67 KB) received', '01:08']"
1671,07.26 21:20:40,chrome.exe *64,"www.google.com:443 close, 3218 bytes (3.14 KB) sent, 24541 bytes (23.9 KB) received, lifetime 10:42",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.google.com:443', '3218 bytes (3.14 KB) sent', '24541 bytes (23.9 KB) received', '10:42']"
1672,07.26 21:20:55,chrome.exe *64,"www.googleapis.com:443 close, 1736 bytes (1.69 KB) sent, 1052 bytes (1.02 KB) received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.googleapis.com:443', '1736 bytes (1.69 KB) sent', '1052 bytes (1.02 KB) received', '04:00']"
1673,07.26 21:20:56,chrome.exe *64,"www.googleapis.com:443 close, 1106 bytes (1.08 KB) sent, 1167 bytes (1.13 KB) received, lifetime 04:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['www.googleapis.com:443', '1106 bytes (1.08 KB) sent', '1167 bytes (1.13 KB) received', '04:00']"
1674,07.26 21:20:57,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:34",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['qbwup.imtt.qq.com:80', '494 bytes sent', '208 bytes received', '00:34']"
1675,07.26 21:25:37,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['block.dropbox.com:443', '0 bytes sent', '0 bytes received', '<1 sec']"
1676,07.26 21:29:23,chrome.exe *64,s.youtube.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['s.youtube.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1677,07.26 21:29:25,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['www.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1678,07.26 21:29:27,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","['mtalk.google.com', '5228', 'proxy.cse.cuhk.edu.hk', '5070', '403']"
1679,07.26 21:29:49,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['mtalk.google.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1680,07.26 21:29:51,chrome.exe *64,"ogs.google.com:443 close, 461 bytes sent, 4217 bytes (4.11 KB) received, lifetime 00:29",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['ogs.google.com:443', '461 bytes sent', '4217 bytes (4.11 KB) received', '00:29']"
1681,07.26 21:29:51,chrome.exe *64,"lh3.googleusercontent.com:443 close, 471 bytes sent, 4694 bytes (4.58 KB) received, lifetime 00:29",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['lh3.googleusercontent.com:443', '471 bytes sent', '4694 bytes (4.58 KB) received', '00:29']"
1682,07.26 21:29:51,chrome.exe *64,r2---sn-i3b7kne6.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['r2---sn-i3b7kne6.googlevideo.com', '443', 'proxy.cse.cuhk.edu.hk', '5070']"
1683,07.26 21:30:59,chrome.exe *64,"r2---sn-i3b7kne6.googlevideo.com:443 close, 17742 bytes (17.3 KB) sent, 11581393 bytes (11.0 MB) received, lifetime 01:08",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['r2---sn-i3b7kne6.googlevideo.com:443', '17742 bytes (17.3 KB) sent', '11581393 bytes (11.0 MB) received', '01:08']"
