LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
1901,Dec,10,11:04:04,LabSZ,25480,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1902,Dec,10,11:04:05,LabSZ,25482,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1903,Dec,10,11:04:06,LabSZ,25482,Failed password for root from 183.62.140.253 port 57631 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '57631']"
1904,Dec,10,11:04:06,LabSZ,25482,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1905,Dec,10,11:04:06,LabSZ,25487,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1906,Dec,10,11:04:07,LabSZ,25484,Invalid user admin from 103.99.0.122,E13,Invalid user <*> from <*>,"['admin', '103.99.0.122']"
1907,Dec,10,11:04:07,LabSZ,25484,input_userauth_request: invalid user admin [preauth],E12,input_userauth_request: invalid user <*> [preauth],"['a', 'd', 'm', 'i', 'n']"
1908,Dec,10,11:04:07,LabSZ,25484,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,"['p', 'a', 'm', '_', 'u', 'n', 'i', 'x', '(', 's', 's', 'h', 'd', ':', 'a', 'u', 't', 'h', ')', ':', ' ', 'c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
1909,Dec,10,11:04:07,LabSZ,25484,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '103.99.0.122']"
1910,Dec,10,11:04:08,LabSZ,25487,Failed password for root from 183.62.140.253 port 57916 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '57916']"
1911,Dec,10,11:04:08,LabSZ,25487,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1912,Dec,10,11:04:08,LabSZ,25490,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1913,Dec,10,11:04:10,LabSZ,25484,Failed password for invalid user admin from 103.99.0.122 port 64031 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,"['admin', '103.99.0.122', '64031']"
1914,Dec,10,11:04:10,LabSZ,25484,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
1915,Dec,10,11:04:11,LabSZ,25490,Failed password for root from 183.62.140.253 port 58365 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '58365']"
1916,Dec,10,11:04:11,LabSZ,25490,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1917,Dec,10,11:04:11,LabSZ,25494,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1918,Dec,10,11:04:12,LabSZ,25492,Invalid user ubnt from 103.99.0.122,E13,Invalid user <*> from <*>,"['ubnt', '103.99.0.122']"
1919,Dec,10,11:04:12,LabSZ,25492,input_userauth_request: invalid user ubnt [preauth],E12,input_userauth_request: invalid user <*> [preauth],"['u', 'b', 'n', 't']"
1920,Dec,10,11:04:12,LabSZ,25492,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,"['p', 'a', 'm', '_', 'u', 'n', 'i', 'x', '(', 's', 's', 'h', 'd', ':', 'a', 'u', 't', 'h', ')', ':', ' ', 'c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
1921,Dec,10,11:04:12,LabSZ,25492,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '103.99.0.122']"
1922,Dec,10,11:04:13,LabSZ,25494,Failed password for root from 183.62.140.253 port 58869 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '58869']"
1923,Dec,10,11:04:13,LabSZ,25494,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1924,Dec,10,11:04:13,LabSZ,25497,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1925,Dec,10,11:04:14,LabSZ,25492,Failed password for invalid user ubnt from 103.99.0.122 port 64908 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,"['ubnt', '103.99.0.122', '64908']"
1926,Dec,10,11:04:15,LabSZ,25492,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
1927,Dec,10,11:04:16,LabSZ,25497,Failed password for root from 183.62.140.253 port 59303 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '59303']"
1928,Dec,10,11:04:16,LabSZ,25497,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1929,Dec,10,11:04:16,LabSZ,25501,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1930,Dec,10,11:04:16,LabSZ,25499,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122 user=uucp,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '103.99.0.122', 'uucp']"
1931,Dec,10,11:04:17,LabSZ,25501,Failed password for root from 183.62.140.253 port 59702 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '59702']"
1932,Dec,10,11:04:17,LabSZ,25501,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1933,Dec,10,11:04:18,LabSZ,25503,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1934,Dec,10,11:04:18,LabSZ,25499,Failed password for uucp from 103.99.0.122 port 65454 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['uucp', '103.99.0.122', '65454']"
1935,Dec,10,11:04:18,LabSZ,25499,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
1936,Dec,10,11:04:20,LabSZ,25503,Failed password for root from 183.62.140.253 port 60061 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '60061']"
1937,Dec,10,11:04:20,LabSZ,25503,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1938,Dec,10,11:04:20,LabSZ,25508,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1939,Dec,10,11:04:21,LabSZ,25505,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122 user=sshd,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '103.99.0.122', 'sshd']"
1940,Dec,10,11:04:23,LabSZ,25508,Failed password for root from 183.62.140.253 port 60554 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '60554']"
1941,Dec,10,11:04:23,LabSZ,25508,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1942,Dec,10,11:04:23,LabSZ,25511,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1943,Dec,10,11:04:23,LabSZ,25505,Failed password for sshd from 103.99.0.122 port 49598 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['sshd', '103.99.0.122', '49598']"
1944,Dec,10,11:04:23,LabSZ,25505,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
1945,Dec,10,11:04:25,LabSZ,25511,Failed password for root from 183.62.140.253 port 32826 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '32826']"
1946,Dec,10,11:04:25,LabSZ,25511,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1947,Dec,10,11:04:25,LabSZ,25516,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1948,Dec,10,11:04:25,LabSZ,25513,Invalid user admin from 103.99.0.122,E13,Invalid user <*> from <*>,"['admin', '103.99.0.122']"
1949,Dec,10,11:04:25,LabSZ,25513,input_userauth_request: invalid user admin [preauth],E12,input_userauth_request: invalid user <*> [preauth],"['a', 'd', 'm', 'i', 'n']"
1950,Dec,10,11:04:25,LabSZ,25513,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,"['p', 'a', 'm', '_', 'u', 'n', 'i', 'x', '(', 's', 's', 'h', 'd', ':', 'a', 'u', 't', 'h', ')', ':', ' ', 'c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
1951,Dec,10,11:04:25,LabSZ,25513,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '103.99.0.122']"
1952,Dec,10,11:04:27,LabSZ,25516,Failed password for root from 183.62.140.253 port 33233 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '33233']"
1953,Dec,10,11:04:27,LabSZ,25516,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1954,Dec,10,11:04:27,LabSZ,25513,Failed password for invalid user admin from 103.99.0.122 port 50289 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,"['admin', '103.99.0.122', '50289']"
1955,Dec,10,11:04:27,LabSZ,25519,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1956,Dec,10,11:04:28,LabSZ,25513,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
1957,Dec,10,11:04:30,LabSZ,25519,Failed password for root from 183.62.140.253 port 33665 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '33665']"
1958,Dec,10,11:04:30,LabSZ,25519,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1959,Dec,10,11:04:30,LabSZ,25523,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1960,Dec,10,11:04:30,LabSZ,25521,Invalid user cisco from 103.99.0.122,E13,Invalid user <*> from <*>,"['cisco', '103.99.0.122']"
1961,Dec,10,11:04:30,LabSZ,25521,input_userauth_request: invalid user cisco [preauth],E12,input_userauth_request: invalid user <*> [preauth],"['c', 'i', 's', 'c', 'o']"
1962,Dec,10,11:04:30,LabSZ,25521,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,"['p', 'a', 'm', '_', 'u', 'n', 'i', 'x', '(', 's', 's', 'h', 'd', ':', 'a', 'u', 't', 'h', ')', ':', ' ', 'c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
1963,Dec,10,11:04:30,LabSZ,25521,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '103.99.0.122']"
1964,Dec,10,11:04:32,LabSZ,25523,Failed password for root from 183.62.140.253 port 34100 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '34100']"
1965,Dec,10,11:04:32,LabSZ,25523,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1966,Dec,10,11:04:32,LabSZ,25521,Failed password for invalid user cisco from 103.99.0.122 port 50890 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,"['cisco', '103.99.0.122', '50890']"
1967,Dec,10,11:04:32,LabSZ,25525,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1968,Dec,10,11:04:33,LabSZ,25521,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
1969,Dec,10,11:04:34,LabSZ,25527,Invalid user test from 103.99.0.122,E13,Invalid user <*> from <*>,"['test', '103.99.0.122']"
1970,Dec,10,11:04:34,LabSZ,25527,input_userauth_request: invalid user test [preauth],E12,input_userauth_request: invalid user <*> [preauth],"['t', 'e', 's', 't']"
1971,Dec,10,11:04:34,LabSZ,25527,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,"['p', 'a', 'm', '_', 'u', 'n', 'i', 'x', '(', 's', 's', 'h', 'd', ':', 'a', 'u', 't', 'h', ')', ':', ' ', 'c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
1972,Dec,10,11:04:34,LabSZ,25527,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '103.99.0.122']"
1973,Dec,10,11:04:35,LabSZ,25525,Failed password for root from 183.62.140.253 port 34642 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '34642']"
1974,Dec,10,11:04:35,LabSZ,25525,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1975,Dec,10,11:04:35,LabSZ,25530,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1976,Dec,10,11:04:36,LabSZ,25527,Failed password for invalid user test from 103.99.0.122 port 51592 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,"['test', '103.99.0.122', '51592']"
1977,Dec,10,11:04:37,LabSZ,25527,error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],E7,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],"['103.99.0.122', '14']"
1978,Dec,10,11:04:37,LabSZ,25530,Failed password for root from 183.62.140.253 port 35101 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '35101']"
1979,Dec,10,11:04:37,LabSZ,25530,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1980,Dec,10,11:04:37,LabSZ,25532,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,"['0', '0', '183.62.140.253', 'root']"
1981,Dec,10,11:04:38,LabSZ,25534,Invalid user guest from 103.99.0.122,E13,Invalid user <*> from <*>,"['guest', '103.99.0.122']"
1982,Dec,10,11:04:38,LabSZ,25534,input_userauth_request: invalid user guest [preauth],E12,input_userauth_request: invalid user <*> [preauth],"['g', 'u', 'e', 's', 't']"
1983,Dec,10,11:04:38,LabSZ,25534,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown,"['p', 'a', 'm', '_', 'u', 'n', 'i', 'x', '(', 's', 's', 'h', 'd', ':', 'a', 'u', 't', 'h', ')', ':', ' ', 'c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
1984,Dec,10,11:04:38,LabSZ,25534,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,"['0', '0', '103.99.0.122']"
1985,Dec,10,11:04:40,LabSZ,25532,Failed password for root from 183.62.140.253 port 35545 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,"['root', '183.62.140.253', '35545']"
1986,Dec,10,11:04:40,LabSZ,25532,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],"['183.62.140.253', '11']"
1987,Dec,10,11:04:40,LabSZ,25534,Failed password for invalid user guest from 103.99.0.122 port 52172 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2,"['guest', '103.99.0.122', '52172']"
