LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
1921,20171224-0:11:56:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '4', '0', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '1', '6', '0', '7', '6', '5']"
1922,20171224-0:11:56:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1923,20171224-0:11:56:454,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1924,20171224-0:11:57:141,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1925,20171224-0:11:57:149,Step_LSC,30002312,onExtend:1514045517000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '5', '1', '7', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1926,20171224-0:11:57:442,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34160765,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045400000', '0', '549659', '8661', '16256', '34160765']"
1927,20171224-0:11:57:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '4', '0', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '1', '6', '1', '7', '6', '2']"
1928,20171224-0:11:57:449,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1929,20171224-0:11:57:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1930,20171224-0:12:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1931,20171224-0:13:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1932,20171224-0:14:0:160,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1933,20171224-0:15:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1934,20171224-0:15:52:983,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1935,20171224-0:15:52:990,Step_LSC,30002312,onExtend:1514045753000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '5', '7', '5', '3', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1936,20171224-0:15:53:285,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34161762,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045400000', '0', '549659', '8661', '16256', '34161762']"
1937,20171224-0:15:53:286,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '5', '6', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '3', '9', '7', '6', '0', '4']"
1938,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1939,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1940,20171224-0:16:0:149,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1941,20171224-0:17:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1942,20171224-0:18:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1943,20171224-0:19:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1944,20171224-0:20:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1945,20171224-0:21:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1946,20171224-0:22:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1947,20171224-0:23:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1948,20171224-0:24:0:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1949,20171224-0:25:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1950,20171224-0:25:16:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1951,20171224-0:25:16:146,Step_LSC,30002312,onExtend:1514046316000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '6', '3', '1', '6', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1952,20171224-0:25:16:438,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514045640000', '0', '549659', '8661', '16256', '34397604']"
1953,20171224-0:25:16:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34960758,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '6', '2', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '9', '6', '0', '7', '5', '8']"
1954,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1955,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1956,20171224-0:25:17:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1957,20171224-0:25:17:149,Step_LSC,30002312,onExtend:1514046317000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '6', '3', '1', '7', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
1958,20171224-0:25:17:438,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34960758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514046240000', '0', '549659', '8661', '16256', '34960758']"
1959,20171224-0:25:17:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '6', '2', '4', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '4', '9', '6', '1', '7', '5', '7']"
1960,20171224-0:25:17:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1961,20171224-0:25:17:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1962,20171224-0:26:0:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1963,20171224-0:27:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1964,20171224-0:28:0:83,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1965,20171224-0:28:25:151,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>,"['3', '7', '8', '6']"
1966,20171224-0:28:25:159,Step_LSC,30002312,onExtend:1514046505000 0 0 5,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '4', '6', '5', '0', '5', '0', '0', '0', ' ', '0', ' ', '0', ' ', '5']"
1967,20171224-0:28:25:453,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34961757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514046240000', '0', '549659', '8661', '16256', '34961757']"
1968,20171224-0:28:25:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046420000##0##549659##8661##16256##35149773,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '4', '6', '4', '2', '0', '0', '0', '0', '#', '#', '0', '#', '#', '5', '4', '9', '6', '5', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '3', '5', '1', '4', '9', '7', '7', '3']"
1969,20171224-0:28:25:461,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>,['0']
1970,20171224-0:28:25:461,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>,['0']
1971,20171224-0:28:48:963,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF,"['o', 'n', 'R', 'e', 'c', 'e', 'i', 'v', 'e', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', ' ', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'S', 'C', 'R', 'E', 'E', 'N', '_', 'O', 'F', 'F']"
1972,20171224-0:31:52:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1973,20171224-0:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,E65,startTimer start autoSync,"['s', 't', 'a', 'r', 't', 'T', 'i', 'm', 'e', 'r', ' ', 's', 't', 'a', 'r', 't', ' ', 'a', 'u', 't', 'o', 'S', 'y', 'n', 'c']"
1974,20171224-0:32:28:797,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>","['1', '2', '0', '20000', '2', '0', '1', '1']"
1975,20171224-0:32:28:799,HiH_HiSyncControl,30002312,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is 20171224 oldDay is 20171223",E5,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is <*> oldDay is <*>","['20171224', '20171223']"
1976,20171224-0:32:28:800,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,E66,stepSyncOrNot appSynTimes is <*>,['0']
1977,20171224-0:32:28:803,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,E36,needAutoSync autoSyncSwitch is open,"['n', 'e', 'e', 'd', 'A', 'u', 't', 'o', 'S', 'y', 'n', 'c', ' ', 'a', 'u', 't', 'o', 'S', 'y', 'n', 'c', 'S', 'w', 'i', 't', 'c', 'h', ' ', 'i', 's', ' ', 'o', 'p', 'e', 'n']"
1978,20171224-0:32:28:804,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",E25,"initDataPrivacy the dataPrivacy switch is open, start push health data!","['i', 'n', 'i', 't', 'D', 'a', 't', 'a', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 't', 'h', 'e', ' ', 'd', 'a', 't', 'a', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 's', 'w', 'i', 't', 'c', 'h', ' ', 'i', 's', ' ', 'o', 'p', 'e', 'n', ',', ' ', 's', 't', 'a', 'r', 't', ' ', 'p', 'u', 's', 'h', ' ', 'h', 'e', 'a', 'l', 't', 'h', ' ', 'd', 'a', 't', 'a', '!']"
1979,20171224-0:32:28:804,HiH_,30002312,initDataPrivacy the dataPrivacy is true,E24,initDataPrivacy the dataPrivacy is <*>,"['t', 'r', 'u', 'e']"
1980,20171224-0:32:28:805,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",E28,"initUserPrivacy the userPrivacy switch is open, start push user data!","['i', 'n', 'i', 't', 'U', 's', 'e', 'r', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 't', 'h', 'e', ' ', 'u', 's', 'e', 'r', 'P', 'r', 'i', 'v', 'a', 'c', 'y', ' ', 's', 'w', 'i', 't', 'c', 'h', ' ', 'i', 's', ' ', 'o', 'p', 'e', 'n', ',', ' ', 's', 't', 'a', 'r', 't', ' ', 'p', 'u', 's', 'h', ' ', 'u', 's', 'e', 'r', ' ', 'd', 'a', 't', 'a', '!']"
1981,20171224-0:32:28:806,HiH_,30002312,initUserPrivacy the userPrivacy is true,E27,initUserPrivacy the userPrivacy is <*>,"['t', 'r', 'u', 'e']"
1982,20171224-0:32:28:806,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,E23,ifCanSync not! no cloud version,"['i', 'f', 'C', 'a', 'n', 'S', 'y', 'n', 'c', ' ', 'n', 'o', 't', '!', ' ', 'n', 'o', ' ', 'c', 'l', 'o', 'u', 'd', ' ', 'v', 'e', 'r', 's', 'i', 'o', 'n']"
1983,20171224-0:32:28:806,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,E54,sendSyncFailedBroadcast,"['s', 'e', 'n', 'd', 'S', 'y', 'n', 'c', 'F', 'a', 'i', 'l', 'e', 'd', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't']"
1984,20171224-0:32:41:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1985,20171224-0:37:23:74,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1986,20171224-0:38:23:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1987,20171224-0:39:14:288,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
